@relation datatest

@attribute Sms string
@attribute class{'spam', 'NotSpam'}

@data
"Jika sebelumnya Anda tidak meminta bantuan kami terkait masalah sandi, segera beritahu kami. Melaporkan hal ini penting karena akan membantu kami mencegah penipu mencuri informasi Anda",NotSpam
"Tin, tin X !! Ganggu dikit ya, Senin(30/9), kita kmpl ya pkl 18.00 di dpn perpus. Nah, bnyk lo yg mau kt diskusiin jd dateng smua ya dn tuangkan ide2 kalian :) Dateng ya, dateng ya smua Smangat manteman Gbu mamen ",NotSpam
"Oh ya, kalau bisa bawa laptop, hari ini pada bawa laptop ya. Atau setidaknya flashdisc. Semangat kuliahnya :D ",NotSpam
"Isi ulang Kuota++ 2GB berhasil, dan kuota tlh ditambahkan. Info kartu Tri di *123# atau di BimaTri. Download apps sepuasnya HNY Rp5500/mgg di 3SHOP, hub *393*1#",NotSpam
"Kamu tidak terdaftar paket internet 5GB.Utk langganan hubungi *123# atau klik http://internet.tri.co.id dari nomor Tri-mu atau kirim MAU 5GB ke 234.Info:200",NotSpam
"Pk sy uda didpan plaza city view",NotSpam
"Ulah hilap nya ka sadaya wargi, dinten Jum'at (17/6/16) bade aya EVALUASI LUSTRUM terakhir ti pupuhu. Forumna dikawitan ti tabuh 09.00 di sekre lss.",NotSpam
"Halo Pipin Kurniawati, Untuk kembali ke rekening PayPal, Anda harus membuat sandi baru.",NotSpam
"Jul, ntar pesenin urang gojek ya dari melawai ke kantor. Jam 11.",NotSpam
"itu si pmk maksudnya apa ya? ",NotSpam
"Dimanaaaaa, aku tadi di matahari eweuh -__- ini lagi numpang charge coba di tempat thai tea",NotSpam
"Isi ulang Kuota++ 1.25GB berhasil, dan kuota tlh ditambahkan. Info kartu Tri di *123# atau di BimaTri. Download apps sepuasnya HNY Rp5500/mgg di 3SHOP, hub *393*1#",NotSpam
"Isi ulang Kuota++ 2GB berhasil, dan kuota telah ditambahkan. Dptkan informasi kartu Tri mu di *123# atau di aplikasi BimaTri.",NotSpam
"udh pulang ih, tdi teh liat pas aku ngebelakangin kamu kamu teh lewat ih hahaha, pas aku nengok kkeliatan dri samping. makanya jgn lurus aja ih sedih ih kasiannnn",NotSpam
"Dear Pipin Kurniawati, Reservasi penerbangan Anda telah sukses dikonfirmasi. E-tiket Anda terdapat di attachment. Penerbangan Pergi",NotSpam
"Berarti nilai yg diambil oleh ITB itu nilai sekolah ya, bukan nilai Unas",NotSpam
"Anda sedang menikmati Paket Reguler dgn sisa kuota 10240 KB. Mau Kuota 400MB cuma Rp10rb? Balas SMS ini, ketik MAU (spasi) 400MB. Utk paket lain, hub *123*3#",NotSpam
"Anda baru saja mendaftarkan diri sebagai anggota Friendster. Mohon segera konfirmasi akun Anda dengan menekan tombol di bawah ini.Mudah, kan?",NotSpam
"buat bulanan atau buat di bdg aja ? kalo di bdg aja pake stok rmh",NotSpam
"Pph jmpt mmh d pmi klr jam 9, kl nti d dago msh ujan mau d jmpt? D rmh tth bl miskam, pph d bubur pmi ade mau bubur jg ?",NotSpam
"Terima kasih telah mengunjungi blog ini. Silahkan tinggalkan komentar menyangkut dengan artikel ini atau berupa kritik dan saran untuk blog ini. Mohon untuk tidak melakukan Spamming",NotSpam
"Isi ulang 1.25GB++ berhasil.Kuota 1.25GB tlh ditmbhkan.Dptkan PakeTri Anak Kuliah,hrg Rp40rb 8.5GB di 3Store/outlet terdekat,ketik *123# atau pilih dr BimaTri",NotSpam
"Hallo selamat hari senin.. Aku membawa kabar gembira. Kita kumpul pubdok ya hari ini. Jam 5.45 kumpul dulu di sekre PMK. Dateng yuk.. ",NotSpam
"Selamat Sabtu pagi ceria. Bagaimana kabarnya saudara? Dalam rangka menjaga silahturahmi & keintiman di antara kita, dgn ini saya mengajak saudara u/ hadir pd gath PKS di : Pasar Festival Kuningan jam 4 sore. Dateng eagggh kk :3 Salam Demi Tuhan! *special performance : bedil & urang sunda -lilinugroho ",NotSpam
"Riset di Amerika menunjukkan kalau 50 persen pegawai tidak puas dengan pekerjaan mereka saat ini. Hanya 50 persen pegawai yang mengaku puas dengan pekerjaan mereka. Bagaimana dengan kamu? Apakah kamu puas dengan pekerjaanmu sekarang? Mari isi survei kami dan tumpahkan keluh kesahmu:",NotSpam
"Oh gitu, aku baru brngkt hbs msghrib kang bareng pph. Soalnya motor aku ada d nangor. Semoga keburu yaa",NotSpam
"Punten ada yg charger laptopnya acer dan malem ini ada d ganesha? Mau nyolokin bentar, charger laptop aku rusak. Mau ngirimin laporan :(",NotSpam
"Maaf skrg ini kmr2 kami sdh penuh, terimakasih sdh kontak kami...",NotSpam
"Wkwkwk sebisanya yaaa gajanji :((",NotSpam
"Saya dibawah sky bridge yg antara east west",NotSpam
"Terakhir, berikut ini beberapa etika mengirimkan email yang harus diketahui oleh para profesional. Jangan sampai ketidaktahuan kamu akan etika email membuat kamu kehilangan kesempatan berharga hanya karena penerima email merasa kamu tak profesional.",NotSpam
"yaaa pengumumannya lisan, bukan tulisan wkwkwk",NotSpam
"iya sedih amat. Lu sama acel kurang menarik berarti",NotSpam
"nanti kalo ternyata masi dikit kabarin aja yaa",NotSpam
"maap gaada SOP, dikit banget demandnya soalnya. Mending ngobrol langsung gini kan",NotSpam
"Selamat pagi bpk/ibu kmi dari bubbly laundry. Kmi dpt email untuk mnghbungi no ini ada yg bs kmi bntu ?",NotSpam
"Nanti malem mungkin sampai kosan malem banget, tolong siap bukain ya bu, mungkin diatas jam 11 soalnya macet arus balik",NotSpam
"udah dibilang bener atau salahnya kan? biar peserta lainnya ga spamming",NotSpam
"mad bisa tolong push aja dulu semua ga? biar ku bisa bantu bantu dikit",NotSpam
"itu kalo semisalkan install wordpressnya beda2 ga ya? kemarin dari patra nanya itu",NotSpam
"sip, langsung kesana aja ya. yang sampe duluan tolong pesenin tempat deket colokan",NotSpam
"sorry telat, ini abis dari japla mau ke kosan dulu sebentar ambil barang ketinggalan",NotSpam
"aku juga ingetnya besok, tapi karena ingatanku blur jadi mau memastikan wkwkwk",NotSpam
"sama komposisi warna sih, soalnya yang sekarang masih asal tempel",NotSpam
"(XL) Pemakaian internet anda hari ini dgn tarif Rp3/KB sudah lebih dari Rp2rb. Untuk internetan lebih cepat beli paket hotrod di *123#. Info 817",NotSpam
"Uy, dimana mko cika' ? Sudah sampai mako kah ?",NotSpam
"Aih, pulang duluanma. Kau lama sekaliko datang.",NotSpam
"Tungguma di sana. Lagi di jalanka ini.",NotSpam
"Weh, datangko bukber nah. Awas tidak datang.",NotSpam
"Kapanko pulang ? Kau tidak bilang-bilang kalo pulang. Aih.",NotSpam
"Besok futsal nah jam 10. Di pasaga.",NotSpam
"Aih, sorry mati paket internetku sama habis juga pulsaku.",NotSpam
"Aduh. Bosanka di rumah, culik dulu eh.",NotSpam
"Aih, apaji. Di kampung ko toh ? Pantas jelek sekali sinyalmu.",NotSpam
"Besok futsal nah jam 10. Di pasaga.",NotSpam
"Aih, sorry mati paket internetku sama habis juga pulsaku.",NotSpam
"Aduh. Bosanka di rumah, culik dulu eh.",NotSpam
"Aih, apaji. Di kampung ko toh ? Pantas jelek sekali sinyalmu.",NotSpam
"Deh, si blampe' pantas nda datang-datang.",NotSpam
"Ingatki besok nah. Ingatki besok nah. Ingatki besok nah. Ingatki besok nah. Ingatki besok nah. Ingatki besok nah. Ingatki besok nah.",NotSpam
"Ayo. Bisa bakar-bakar jagung, bakar-bakar ubi atau bakar-bakar rumahna orang.",NotSpam
"Ayo ke rammang-rammang. Bagusmi tempatna (bede')",NotSpam
"Iyo, terus-terus meko, sudahna penjual coto ada lorong masuk, belok kiri.",NotSpam
"Muttar, adaka di jalan masuk ke kampungmu. Ku tunggu di sini ko nah. Jangan lama-lama. Hahaha",NotSpam
"Tolo-toloi itu anak, ditipui sama sms mama minta pulsa",NotSpam
"Kak muttar, ada mki di Makassar ?",NotSpam
"Oh, iye di Maros paeng maksudku.",NotSpam
"Masih kuliahka sampai H-4 lebaran. Deh lamata mi nda ketemu. Nanti ke rumahku nah siara.",NotSpam
"Harap masukkan 3020 di LINE dalam 30 menit.",NotSpam
"Kamu dpt BONUS BICARA 24 jam ke semua Tri yang berlaku di 16 kota, cek di *111# pilih isi ulang promo atau http://tri.co.id/pulsa/bonusbicara",NotSpam
"Malam pak, Domino pizza sudah di depan tugu soekarno",NotSpam
"Kuota internetmu hampir habis! Ayo isi kuotamu dengan Internet Harian 500MB hanya Rp5000. Balas SMS ini dgn ketik 500MB untuk membeli. N610",NotSpam
"Selamat anda telah berhasi membeli Internet Harian 200MB berlaku hari ini s.d. pukul 23:59. Untuk isi kuota internet lainnya, cek di *123*3# N107",NotSpam
"Saya sudah di depan nasi goreng, no 3 nya di mana ya? Bisa keluar rumah? Terima kasih.",NotSpam
"Aki mau minta no telpon Abi",NotSpam
"Telpon&SMS keluarga Anda yg sedang di Tanah Suci lbh hemat dg Paket FlatCall 01016,mulai Rp50rb/minggu.Tekan*122*104# Info: indosatooredoo.com/flatcallhaji PAI2",NotSpam
"Pulsamu Rp 130.00. Mau PULSA SOS 2000? Aktif sd H 1, Rp2000 Bea Jasa Rp500 akan dipotong saat Isi Pulsa.Balas YA ke 505",NotSpam
"Wan, minta email",NotSpam
"Assalaamu'alaikum wr.wb. kami sekeluarga mengucapkan Selamat 'Iedul Fitri 1437 H, Taqobballaahu minna wa min kum, mhn maaf lahir batin, slm dari kami buat semuanya. Ijal skeluarga. Assalaamu'alaikum",NotSpam
"The Newton Hotel",NotSpam
"asta make sd card siapo",NotSpam
"Insya Allah tgl 27 Feb 2016 jujuk, mang ujuk & mbah berangkat umroh. Mohon maaf jika ada salah & khilaf, smg kami diberi kesehatan & kekuatan selam menjalani ibadah umroh, aamiin ya robbal'alamin.",NotSpam
"Ibu lg jalan, kak trina d rmh.",NotSpam
"Wan dmn? -ayuk adah",NotSpam
"Wan. Ini kak Ary. Lajulah kalo kalian mo nonton. Dsini masih hujan. Mlm ini kak Ary nk ngemci jugo..",NotSpam
"(Pendaftaran calon senator hmif)Nama : Satria Priambada Nim : 13513034",NotSpam
"Hokkay. Gapapa mau ngasih kerjaan ke anak if 2014",NotSpam
"beluuum psdnya di nilta terus dia baru balik tengah maleem",NotSpam
"Sisa KuotaUtama 4.1GB,Jam01-06 2.47GB,Jam09-17 347.0MB.Nikmati internetan di jaringan4G tercepat, Beli EXTRA/Pkt lain. Tekan*123",NotSpam
"Ambil bonus harianmu di *600# (Bebas Pulsa). Dptkan gratis nelpon atau internetan dan promo lainnya sesuai hobimu!",NotSpam
"Segera aktifkan PAKET PROMO MERDEKA hingga 8GB Rp 71rb utk 30hr. Aktifkan di Hot Offer *363#.",NotSpam
"Plg setia Telkomsel,Anda terpilih mendptkan saldo TCASH Rp50rb dgn mengaktifkan stiker TCASH TAP sblm 31Agust16 di GraPARI&7Eleven Jabotabek,klik tsel.me/msact",NotSpam
"Dptkan Disc menarik 15% Speaker Thonet & Vender di Raja Speaker. Mangga 2 Mall Lt.5 Blok D. Tukar 10 Poin ketik RAJASPKR kirim ke 777. Cek Poin hub *700#",NotSpam
"PROMO: Beli paket Flash mulai 1GB di MY TELKOMSEL APP dpt EXTRA kuota 2GB 4G LTE dan EXTRA nelpon hingga 100mnt/1hr. Buruan, download di tsel.me/mytsel1 S&K",NotSpam
"HANYA Rp55rb dapatkan kuota 4.5GB/30hr. Ayo aktifkan paketnya di *363*836# skrg juga. Lebih HEMAT hingga 50%! Internetan jadi lebih murah. Promo s.d 16 Sep 2016",NotSpam
"Hai Ibu Tifani.MATAHARI bangga jd bagian dr Indonesia&trs mnyajikan fashion trbaik.Khusus u/Anda,DISKON 10% s/d 4Sep.Tunjukan SMS&MCC 2713254351481.S&K",NotSpam
"Hai Ibu Tifani,tampil lebih gaya dgn trend terbaru: warna pastel & sepatu boots yg stylish! Cek koleksi kami di Matahari mobile app: bit.ly/Matahari_App",NotSpam
"DISKON 50% utk Kacamata lengkap + Bonus Kacamata Hitam, Tunjukan SMS ini di JL Kopo Margahayu 337 T.5431967. S&K Berlaku.Promo*606#",NotSpam
"Pelanggan YTH, bila memerlukan bantuan KBRI di Malaysia, Telp. +60321164016. Alamat : No 233, Jalan Tun Razak, 50400 Kualalumpur P.O. BOX 10889, Malaysia",NotSpam
"Pelanggan YTH, bila memerlukan bantuan, berikut nomor telp KBRI di Jepang:+81334414201, alamat: 2-9 Highashi Gotanda, 5-chome, Shinagawa-ku, Tokyo-to, 141-0022",NotSpam
"Maaf nenk udah mkn lom",NotSpam
"paling dikirim lewat pos aja bu, soalnya belum bikin rekening.?",NotSpam
"asalamu'allaikum . ibu tadi ada petugas pln katanya listrik nyak belum di bayar. soalnya kalu gak cepet2 di bayar takut keburu di matin. barusan udh sms trisna tpi kta nya sms aja ibu. ini no rekening listrik nyak. 535920014984",NotSpam
"ma'f siapa iya . . soalnya sms nya gak kebuka.",NotSpam
"Ada di dapur rumah kayu dua tanya aja ke mimi ...",NotSpam
"Nil maf gimana pijeman teteh udah belum di tasper ..",NotSpam
"Maaf saya delivery prabhu sudah berada di jalan pintu hassanudin, terimakasih..",NotSpam
"Ndak usah, nanti sy yg buatkan.. Isinya kenapa kok memakai uang pribadi dulu.. Alasannya krn tidak bawa kartu jasindo atau faktor lainnya...",NotSpam
"Ok mbak.. Sukses",NotSpam
"Udah lagi nganter yang dari Jepang ke hotel",NotSpam
"A minta alamat lengkapnya? Patokan nya. Nuhun",NotSpam
"asalamualaikum, teteh listrik yang di vila cirata abis pulzanya. zen",NotSpam
"okeh teteh,past teteh kan sibuk.",NotSpam
"teteh ko gagal terus?",NotSpam
"nah sekarang mah nyala teh, ga apa2 ko teh.",NotSpam
"Permisi, ini Nilta anaknya Pak Siswanda, ini nomor tokennya ya untuk listrik 100rb TOKEN/STROOM : 4543 3861 5683 2979 9939",NotSpam
"Punten baru inget, kemaren soalnya masih lagi acara di luar jd blm bs ke atm trs hr ini malah lupa. Ini btr lg saya isi",NotSpam
"Blm, kalo mie atau makanan yg lain ada ga ya?",NotSpam
"Ternyata msh nunggu di sini hehe",NotSpam
"Aslmkm, mba nilta, swah,nya udh beres, udh d tanam padi, tinggal beli pupuknya, jd sawan,nya 9 kotak, kpn ktp,nya d anterin mau d bikin surat d desa.",NotSpam
"Pak kmrn yg dibawa brp kg ya totalnya?",NotSpam
"Thx. Km mau nonton lain waktu apa gmn, ga tau aku jdnya mau nonton apa ngga",NotSpam
"Collect SMS Tekomsel: nomor +6281219306840 gagal mengirim SMS ke Anda. Jika berkanan membayar biaya SMS Rp 175, balas YES dan NO jika tidak. Info: CS 133/188",NotSpam
"Bu gimana nih hujan",NotSpam
"Aku boleh telepon kamu ga nil bentar aja",NotSpam
"Ada yang penting nil, coba cek line",NotSpam
"Lhah Nil, sdh jam 12 kok blm plg, masih di mana ini? Lagi ada tugas apa? Mau plg kam brp?",NotSpam
"Ok. Apa akta jual belinya sudah jadi sama warkah tanahnya?",NotSpam
"Kalau KK gak ketemu, apa cek di Mbak Bani.",NotSpam
"Dad tidak bisa kontak sampai jam 5 sore besok.",NotSpam
"Nilta, minggu ada teman dad (oon Bambang) akan ambil uang 250rb lebih bayar obat herbal botolan, tolong ambil uang di nakas tempat tidur dad + kalau kurang dari brankas, titipkan di Lina. Tks. Cc: Lina.",NotSpam
"Ada siapa di rumah?",NotSpam
"Lgsg ke kamar 122 aja ye",NotSpam
"Rp950.000 + Rp300.000 = Rp1.250.000",NotSpam
"Ntar lg aku ke kamu yaa",NotSpam
"Uda Thea, mf br buka smsnya,td ga kedengaran smsnya,",NotSpam
"Mau Facebook-an tapi tdk punya akses internet? Tekan *325# kamu bisa facebook-an sepuasnya, mulai dari perbarui status, kirim pesan, komentar, & lainnya.Info: 123",NotSpam
"Gak mau kalah eksis dengan temanmu? Cukup login lewat Facebook xpress di *325#. Nikmati kemudahan untuk tetap eksis di media sosial",NotSpam
"Sudah cek pulsamu di *111*1#? Ayo coba isi kuotamu dengan Kuota++1.25GB hanya 33rb. Balas SMS ini dgn ketik GK untuk membeli. N226",NotSpam
"RBT GRATIS 30Hr pertama paket tahunan untuk kamu 1. titip rindu buat ayah - ebiet g ade 2. ASMARA - NOVIA KOLOPAKING 3. Bujangan - Koes Plus. S dan K berlaku dan RBT KECE lain cek http://rbt.tri.co.id. Pilih lagu yang km suka sesuai nomor urut. Balas ketik: 1, 2, atau 3",NotSpam
"Yang spesial buat kamu, bayar SEDIKIT dapat BANYAK! HANYA Rp15.000 , dapat 1GB puas Internetan 7 hari. Beli Paket Harian 1GB 7 hari di *111*1#. Info123.D980",NotSpam
"Berharap dapat duit Bonus? Mendingan baca tips supaya cepet kaya, dan gak tergantung sama duit bonus. Cukup Ketik *103*1#",NotSpam
"(XL) Pemakaian internet Anda dgn tarif Rp1/KB sdh mencapai Rp2500 dari maksimal pemakaian Rp10rb. Mau internetan XTRA SERU? Pilih Pkt COMBO XTRA di *123#",NotSpam
"Bpk/Ibu Yth. Mhn bantuannya agar unit Anda dpt diambil. Mhn abaikan SMS ini jika unit sdh diambil. Trm Ksh.",NotSpam
"Pak sy sudah d dpn tangga itc dpn ondomaretny",NotSpam
"Sy di jl.langsat 2 pak",NotSpam
"sy sudah sampe, posisinya dimana ya pak?",NotSpam
"Maaf pak.saya cancel.saya tidak tahu lokasinya..bapak salah masukkan alamat",NotSpam
"Posisi di mana? Saya prkir di samping toko",NotSpam
"Pak sy sda dprkiran ya Pak",NotSpam
"jam 5 y mas??",NotSpam
"harap masukkan 9406 di LINE dalam 30 menit.",NotSpam
"Bapak/Ibu, nikmati layanan Kurban Super Berkah:- Hak daging pengurban diantar (gratis)- Dapat disembelih sendiri- Hewan sehat, jelas, dan sesuai syariat- Berkurban sekaligus berwakaf Alquran Harga mulai Rp 2,2 juta.Kunjungi: www.ayoqurban.com Rumah Amal salman ITB +62 811-2228-333 www.rumahamal.org",NotSpam
"Info Gempa Mag: 5.1 SR 29-Jul-16 16:07:11 WIB Lok:9.49 LS 107.00 BT (236 km BaratDaya GARUT-JABAR) Kedlmn:10 Km ::BMKG",NotSpam
"salam. sudah selesai",NotSpam
"Jl dadali 2 no 26 rajawali",NotSpam
"ini ali, afwan sms ga kekirim. kl mau datang ke rmh mertua langsung salam aja. Abbas di RSHS mau dioperasi. masih belum ditengok",NotSpam
"bro, besok jadi ketemuan ya di gerbang belakang, stand by jam 10. berangkat jam 11. gak pake ngaret",NotSpam
"jangan kitu atuh. kita berangkat sama-sama, pulangnya juga sama-sama lah, jangan sendiri-sendiri. Gw kan jadi ga enak sama anak-anak. kalo lo sih gak ngerasain",NotSpam
"pantang pulang sebelum menang hahaha",NotSpam
"Pembayaran untuk 279383442 via Bank Transfer telah kami terima. Saat ini kami telah menyiapkan order tersebut untuk dikirim.",NotSpam
"ZALORA: Lakukan pembayaran Order 279383442 Rp 404.500 dalam waktu maksimal 24 jam.  BCA 4500200010 MANDIRI 0700000502224 BRI 039001000472301 BNI 1201420146 Lakukan konfirmasi pembayaran di www.zalora.co.id/konfirmasi agar mempercepat proses verifikasi. Nikmati kemudahan Gratis 30 hari pengembalian.",NotSpam
"Sy sdh di lokasi di pintu gerbang",NotSpam
"Jes, baca line di grup",NotSpam
"PAYDAY SALE Up to 70% + Extra 20% off (tanpa min belanja) dgn kode SMJAN16 berlaku 26-31Jan16. 1x pakai. S&K berlaku, klik http://bit.ly/200kryb",NotSpam
"Yth Ibu Jessica, Rsv Rute Baltos-Kuningan-Blora / 24 Maret 19:00, jadwal menjadi 19:30, Info : 02286008800/ 0217262820. Terimaksih MGO/SARAREA shuttle.",NotSpam
"Jangan tunggu terkena sanksi, Ayo Segera laporkan SPT Tahunan 2015 Anda paling lambat 31/03/2016 secara online atau hub 021-6912121, terimakasih, KPP Tambora",NotSpam
"Kode verifikasi Google Anda adalah 497607",NotSpam
"Paket inetnya abis bukan jess ? Ahahaha",NotSpam
"Tak bisa bicara sekarang. Ada apa?",NotSpam
"#PengalamanPertama naik GrabCar & GrabBike LAGI. GRATIS LAGI sampai 20x perjalanan! Periode promo hingga 2 Sept 2016. Buruan cek infonya di: bit.ly/gwjkt10",NotSpam
"Jes... Kmu dimana?? Msh di perpus kah?",NotSpam
"(BBR) Teman2 besok jangan lupa ya ada BBR. Kumpul jam 9 di sekre 1, bakal ada snack looh. Ditunggu kehadirannya demi sekre yang lebih baik! :)",NotSpam
"2016-09-10 08:18:51.Plg Yth, sisa kuota Flash Anda 496MB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",NotSpam
